C.1	C.2       	C.3       	C.4       	C.5                 	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
2	5179.78457	          	5.5558E-24																												
1	5179.81471	   0.00009	2.2090E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	6	2	3	213	0	0	0	0	0	0	1	5	7	2	3	6	4
1	5179.89796	   0.00001	3.7730E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	7	4	3	2	145	0	1	0	0	0	0	0	1	6	3	5	5	5
1	5179.98002	   0.00004	3.5700E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	5	6	5	65	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5180.00943	   0.00004	9.0876E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	7	6	3	241	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5180.08337	   0.00036	1.8570E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	1	6	5	70	0	0	0	0	0	0	1	5	5	3	4	2	1
	5180.19687	          	3.1520E-24																												
1	5180.28647	          	1.7520E-24	1101_01_sE'<-0100   	1	1	1	0	1	0	1	0	3	9	6	1	3	318	0	1	0	0	0	0	0	1	8	7	6	6	8
1	5180.30234	   0.00018	4.2959E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	8	1	6	6	215	0	0	0	0	0	0	1	5	7	1	6	3	5
1	5180.33387	   0.00021	2.6470E-23	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	10	4	3	3	222	0	0	0	0	0	0	0	1	9	7	6	6	2
1	5180.39628	   0.00039	8.1320E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	14	14	3	3	246	0	0	0	0	0	0	0	1	13	13	6	6	1
1	5180.43580	   0.00006	6.6180E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	10	3	3	256	0	0	0	0	0	0	1	5	11	8	3	6	3
1	5180.66023	   0.00004	2.8025E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	2	3	2	101	0	0	0	0	0	0	1	5	6	0	1	5	3
1	5180.70347	          	1.5920E-23	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	13	12	2	2	126	0	0	0	0	0	0	1	5	12	12	1	5	1
1	5180.71544	   0.00010	1.1850E-22	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	8	4	3	3	218	0	0	0	0	0	0	0	1	7	1	6	6	5
1	5180.73835	   0.00010	1.6410E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	1	6	5	66	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5180.77448	          	9.7347E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	11	10	3	5	180	0	1	0	0	0	0	1	5	10	9	4	2	4
	5180.90049	          	5.2482E-24																												
1	5180.90852	   0.00016	7.6426E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	4	3	3	177	0	0	0	0	0	0	1	5	6	4	3	6	2
1	5180.92706	   0.00006	3.1479E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	5	1	6	3	143	0	0	0	0	0	0	1	5	4	2	3	6	2
1	5181.05752	   0.00028	5.1780E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	5	1	6	3	211	0	1	0	0	0	0	1	5	4	2	3	6	6
	5181.07448	          	1.3900E-24																												
1	5181.17679	   0.00036	7.3660E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	4	3	6	179	0	0	0	0	0	0	0	1	6	4	3	3	2
1	5181.21166	   0.00018	1.9860E-22	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	6	1	6	3	166	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5181.31899	   0.00014	6.0507E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	10	3	6	252	0	0	0	0	0	0	0	1	11	8	3	3	3
	5181.41854	          	5.1560E-25																												
1	5181.44258	   0.00014	1.1670E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	2	1	6	5	38	0	0	0	0	0	0	0	1	1	0	2	2	1
1	5181.45482	   0.00040	1.8964E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	5	6	3	200	0	0	0	0	0	0	1	5	8	8	3	6	1
1	5181.45390	          	1.1116E-24	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	5	3	5	3	144	0	0	0	0	0	0	1	5	4	2	3	6	2
1	5181.48051	   0.00070	2.1020E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	1	6	6	259	0	0	0	0	0	0	0	1	9	2	3	3	5
1	5181.52177	   0.00017	7.8390E-25	0111_11_sA1'<-0100  	1	0	1	1	1	1	1	0	1	6	1	6	6	246	0	1	0	0	0	0	1	5	5	1	6	3	8
1	5181.63127	   0.00033	6.0600E-23	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	6	4	3	6	164	0	0	0	0	0	0	0	1	5	2	3	3	3
1	5181.68402	   0.00006	1.8760E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	6	2	3	3	243	0	1	0	0	0	0	0	1	5	1	6	6	7
	5181.74689	          	1.7190E-24																												
1	5181.81066	   0.00008	1.6156E-22	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	6	1	6	6	165	0	0	0	0	0	0	0	1	5	2	3	3	3
1	5181.85160	   0.00002	6.1180E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	1	6	2	74	0	0	0	0	0	0	0	1	4	3	5	5	1
1	5181.90303	   0.00097	1.7710E-24	0111_11_sA1'<-0100  	1	0	1	1	1	1	1	0	1	6	3	5	5	128	0	1	0	0	0	0	1	5	5	3	4	2	3
	5181.91167	          	1.3690E-24																												
	5181.93042	          	7.6920E-25																												
	5181.94932	          	4.2130E-25																												
1	5182.05825	   0.00043	3.4205E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	5	1	6	6	145	0	0	0	0	0	0	0	1	4	2	3	3	2
1	5182.10691	   0.00033	3.5998E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	8	4	3	6	216	0	0	0	0	0	0	1	5	7	1	6	3	5
1	5182.14439	   0.00019	1.8840E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	4	0	1	5	63	0	0	0	0	0	0	1	5	3	3	4	2	1
2	5182.19673	          	1.9618E-24																												
1	5182.22882	          	2.7730E-24	0211_11_sE'<-0200   	1	0	2	1	1	1	1	0	3	6	6	1	3	323	0	2	0	0	0	0	0	1	5	5	6	6	9
1	5182.26787	   0.00026	2.1730E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	6	6	1	3	158	0	0	0	0	0	0	1	5	5	4	3	6	2
1	5182.37197	   0.00036	6.1178E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	7	6	5	119	0	0	0	0	0	0	0	1	9	6	2	2	2
1	5182.40891	   0.00009	3.8252E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	13	13	6	2	127	0	0	0	0	0	0	1	5	12	12	1	5	1
1	5182.41791	   0.00001	2.0583E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	6	1	6	5	95	0	0	0	0	0	0	1	5	6	3	4	2	2
1	5182.69962	   0.00036	4.6790E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	7	6	2	113	0	0	0	0	0	0	1	5	9	6	1	5	2
1	5182.89396	          	1.8219E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	15	15	4	3	246	0	0	0	0	0	0	1	5	14	14	3	6	1
1	5182.91977	   0.00016	4.7737E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	5	6	3	233	0	0	0	0	0	0	1	5	8	2	3	6	5
1	5182.95317	          	5.0940E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	10	8	3	6	360	0	1	0	0	0	0	1	5	9	7	6	3	8
1	5183.06467	   0.00010	1.9350E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	5	6	6	198	0	0	0	0	0	0	0	1	8	8	3	3	1
	5183.10176	          	2.9260E-24																												
2	5183.16760	          	2.6438E-24																												
1	5183.20820	   0.00027	2.7444E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	9	3	5	6	237	0	0	0	0	0	0	0	1	8	2	3	3	5
	5183.37527	          	1.6310E-24																												
1	5183.44848	   0.00008	1.5950E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	6	2	2	112	0	0	0	0	0	0	1	5	8	6	1	5	1
1	5183.47165	   0.00031	2.5720E-23	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	9	6	1	5	113	0	0	0	0	0	0	1	5	8	3	4	2	2
	5183.49456	          	7.0210E-25																												
1	5183.54682	   0.00024	2.7645E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	9	5	6	6	238	0	0	0	0	0	0	0	1	8	2	3	3	5
	5183.57924	          	3.3140E-24																												
1	5183.65234	   0.00005	1.6640E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	0	1	3	167	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5183.67663	   0.00024	1.6330E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	11	5	6	3	285	0	0	0	0	0	0	1	5	11	8	3	6	3
1	5183.71201	   0.00017	1.2660E-24	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	9	6	1	6	268	0	0	0	0	0	0	1	5	10	7	6	3	3
	5183.78940	          	7.3360E-25																												
1	5183.87794	   0.00073	1.4250E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	10	0	1	3	295	0	0	0	0	0	0	1	5	10	2	3	6	6
1	5183.92233	   0.00016	1.7128E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	2	3	2	123	0	0	0	0	0	0	0	1	9	3	5	5	3
1	5183.96479	   0.00048	2.5832E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	7	7	6	6	176	0	0	0	0	0	0	1	5	6	5	6	3	1
1	5184.01071	   0.00012	3.3560E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	5	6	2	122	0	0	0	0	0	0	0	1	8	3	5	5	2
	5184.02117	          	1.0250E-24																												
1	5184.06575	   0.00005	2.1780E-22	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	2	3	6	168	0	0	0	0	0	0	1	5	5	1	6	3	4
1	5184.21027	   0.00033	6.4500E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	4	2	3	2	76	0	1	0	0	0	0	0	1	3	3	5	5	2
1	5184.26563	   0.00005	5.1440E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	5	6	5	114	0	0	0	0	0	0	1	5	8	3	4	2	2
2	5184.29605	          	2.1090E-24																												
	5184.30880	          	1.9070E-24																												
1	5184.35538	          	9.7760E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	11	11	6	6	360	0	1	0	0	0	0	0	1	10	10	3	3	8
1	5184.43422	   0.00019	2.6890E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	10	5	6	6	254	0	0	0	0	0	0	0	1	10	8	3	3	2
1	5184.50372	          	6.6747E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	11	11	6	5	107	0	0	0	0	0	0	1	5	10	9	4	2	1
1	5184.51367	   0.00010	5.9776E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	12	12	2	3	239	0	0	0	0	0	0	1	5	11	10	3	6	2
1	5184.61876	   0.00004	8.4670E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	0	1	6	166	0	0	0	0	0	0	0	1	5	2	3	3	3
1	5184.66059	   0.00001	1.3442E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	9	9	5	6	200	0	0	0	0	0	0	1	5	8	7	6	3	2
1	5184.73457	   0.00033	2.4515E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	5	6	3	226	0	0	0	0	0	0	1	5	8	4	3	6	4
1	5184.77181	          	1.0106E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	12	1	3	248	0	0	0	0	0	0	0	1	12	11	6	6	1
1	5184.86917	          	2.4785E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	10	10	3	3	211	0	0	0	0	0	0	1	5	9	8	3	6	1
	5184.92560	          	6.0570E-25																												
1	5184.99601	   0.00025	1.3270E-24	0003_03_aA1"<-0000  	1	0	0	0	3	0	3	1	4	11	0	2	5	134	0	0	0	0	0	0	1	5	10	3	4	2	3
	5185.07035	          	5.7640E-25																												
1	5185.11966	   0.00074	1.5060E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	5	6	3	227	0	0	0	0	0	0	1	5	8	4	3	6	4
	5185.15282	          	4.3290E-24																												
	5185.16152	          	7.8390E-25																												
1	5185.21482	   0.00069	5.6150E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	6	1	5	130	0	0	0	0	0	0	1	5	9	3	4	2	3
1	5185.25439	   0.00012	5.0060E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	5	0	2	3	208	0	1	0	0	0	0	0	1	4	1	6	6	5
1	5185.26615	   0.00006	5.9640E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	6	0	1	3	168	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5185.27618	   0.00025	6.0640E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	8	3	2	91	0	0	0	0	0	0	1	5	7	6	1	5	1
	5185.38130	          	2.3270E-24																												
1	5185.39308	   0.00004	1.1220E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	10	9	4	6	343	0	1	0	0	0	0	0	1	9	8	3	3	7
1	5185.43747	   0.00026	2.0643E-22	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	2	3	3	170	0	0	0	0	0	0	0	1	5	1	6	6	4
1	5185.57860	          	4.1345E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	13	13	6	2	211	0	1	0	0	0	0	1	5	12	12	1	5	6
1	5185.60699	   0.00003	2.3563E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	10	3	5	129	0	0	0	0	0	0	1	5	11	9	4	2	1
1	5185.61038	   0.00020	1.3079E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	3	4	3	134	0	0	0	0	0	0	1	5	4	4	3	6	1
1	5185.68676	   0.00046	1.5310E-23	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	3	4	5	89	0	0	0	0	0	0	1	5	6	3	4	2	2
1	5185.81990	   0.00031	1.2390E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	7	0	2	2	97	0	0	0	0	0	0	0	1	6	3	5	5	2
	5185.89803	          	2.3480E-24																												
1	5185.97279	   0.00121	5.2170E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	3	5	2	98	0	0	0	0	0	0	0	1	6	3	5	5	2
1	5186.01138	   0.00013	1.2770E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	3	4	6	133	0	0	0	0	0	0	0	1	4	4	3	3	1
	5186.07471	          	4.2649E-24																												
1	5186.14397	   0.00002	1.3970E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	7	1	6	5	99	0	0	0	0	0	0	1	5	7	3	4	2	2
1	5186.27603	   0.00006	4.3300E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	10	6	2	2	125	0	0	0	0	0	0	0	1	9	3	5	5	3
1	5186.34415	   0.00020	1.9491E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	9	4	3	2	123	0	0	0	0	0	0	0	1	8	3	5	5	2
1	5186.42086	   0.00039	2.4519E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	5	6	6	227	0	0	0	0	0	0	0	1	8	4	3	3	4
1	5186.53688	   0.00010	1.6857E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	8	3	2	131	0	0	0	0	0	0	1	5	10	6	1	5	2
1	5186.57364	   0.00050	4.8380E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	6	0	1	6	247	0	1	0	0	0	0	1	5	5	1	6	3	8
1	5186.65934	   0.00061	2.1340E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	7	6	3	179	0	0	0	0	0	0	0	1	7	7	6	6	1
1	5186.82499	   0.00100	3.4064E-24	0211_11_sE'<-0200   	1	0	2	1	1	1	1	0	3	5	4	3	2	157	0	2	0	0	0	0	0	1	4	3	5	5	5
2	5186.82543	          	2.3347E-24																												
1	5186.85634	   0.00017	2.8190E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	1	6	3	169	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5186.95104	   0.00002	1.6256E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	5	6	6	228	0	0	0	0	0	0	0	1	8	4	3	3	4
1	5186.98571	   0.00009	1.1837E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	15	13	6	2	150	0	0	0	0	0	0	1	5	14	12	1	5	1
1	5186.99822	   0.00028	5.8185E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	12	1	6	253	0	0	0	0	0	0	1	5	12	11	6	3	1
1	5187.03961	   0.00001	2.6002E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	3	4	3	215	0	0	0	0	0	0	1	5	7	2	3	6	4
1	5187.09100	   0.00044	7.5241E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	11	6	5	131	0	0	0	0	0	0	1	5	12	9	4	2	2
	5187.12497	          	2.4690E-24																												
1	5187.16558	   0.00018	1.3061E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	8	3	5	122	0	0	0	0	0	0	0	1	10	6	2	2	2
1	5187.16530	   0.00002	5.3784E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	9	6	2	6	346	0	1	0	0	0	0	1	5	8	5	6	3	9
1	5187.18446	   0.00002	7.8250E-23	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	5	0	2	5	67	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5187.24497	          	2.4260E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	14	14	3	6	248	0	0	0	0	0	0	1	5	13	13	6	3	1
	5187.32146	          	3.2760E-24																												
1	5187.36052	   0.00005	2.2150E-24	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	6	2	3	5	100	0	0	0	0	0	0	0	1	7	0	2	2	3
1	5187.41941	   0.00077	2.3280E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	9	7	6	5	162	0	1	0	0	0	0	0	1	8	6	2	2	3
	5187.60664	          	1.4550E-24																												
1	5187.64724	   0.00013	2.5541E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	1	6	6	167	0	0	0	0	0	0	0	1	5	2	3	3	3
1	5187.71228	   0.00022	1.5715E-22	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	8	2	3	3	216	0	0	0	0	0	0	1	5	7	2	3	6	4
1	5187.76114	   0.00014	7.5912E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	3	5	6	217	0	0	0	0	0	0	1	5	7	1	6	3	5
1	5187.79410	   0.00033	4.6594E-23	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	8	5	6	3	217	0	0	0	0	0	0	1	5	7	2	3	6	4
1	5187.79534	   0.00082	3.2142E-25	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	6	4	3	5	85	0	0	0	0	0	0	1	5	5	3	4	2	1
2	5187.85969	          	7.9828E-25																												
	5187.96127	          	1.0500E-24																												
1	5188.02198	   0.00062	5.1573E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	10	4	3	6	264	0	0	0	0	0	0	1	5	9	1	6	3	6
1	5188.08316	   0.00062	1.2880E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	11	7	6	3	274	0	0	0	0	0	0	1	5	10	4	3	6	5
1	5188.17319	   0.00021	7.1400E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	11	6	2	139	0	0	0	0	0	0	0	1	12	9	5	5	2
	5188.34842	          	3.9070E-24																												
1	5188.39264	   0.00002	2.7200E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	10	3	2	119	0	0	0	0	0	0	0	1	11	9	5	5	1
1	5188.40652	   0.00044	5.5043E-24	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	6	4	3	6	154	0	0	0	0	0	0	0	1	5	4	3	3	2
1	5188.46019	   0.00006	3.4341E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	15	15	5	6	247	0	0	0	0	0	0	0	1	14	14	3	3	1
	5188.50297	          	4.6070E-24																												
1	5188.54200	   0.00011	1.5290E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	8	3	6	244	0	0	0	0	0	0	1	5	10	7	6	3	3
1	5188.55637	   0.00026	4.7837E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	3	4	6	213	0	0	0	0	0	0	0	1	7	2	3	3	4
1	5188.65986	   0.00003	1.2720E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	8	5	6	6	311	0	1	0	0	0	0	0	1	7	4	3	3	8
1	5188.69224	   0.00001	5.7940E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	3	5	3	220	0	0	0	0	0	0	0	1	7	1	6	6	5
1	5188.73172	   0.00013	1.7859E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	9	8	3	6	203	0	0	0	0	0	0	1	5	8	7	6	3	2
1	5188.76895	   0.00017	1.5946E-23	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	8	4	3	5	162	0	1	0	0	0	0	1	5	7	3	4	2	5
1	5188.79852	   0.00052	5.4027E-24	0111_11_aA2"<-0100  	1	0	1	1	1	1	1	1	5	7	3	4	2	150	0	1	0	0	0	0	1	5	6	0	1	5	6
1	5188.84227	   0.00014	1.2410E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	1	6	5	122	0	0	0	0	0	0	1	5	8	3	4	2	2
1	5188.85085	   0.00118	6.5190E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	5	6	6	250	0	0	0	0	0	0	0	1	9	4	3	3	4
1	5188.88550	   0.00070	3.1480E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	8	3	2	95	0	0	0	0	0	0	0	1	9	9	5	5	1
1	5188.94911	   0.00049	1.3629E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	11	7	6	6	275	0	0	0	0	0	0	0	1	10	4	3	3	5
1	5188.94962	   0.00008	1.8106E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	5	6	6	222	0	0	0	0	0	0	1	5	8	5	6	3	3
1	5188.96169	   0.00066	4.2816E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	1	6	3	260	0	0	0	0	0	0	1	5	9	2	3	6	5
1	5189.20216	   0.00040	1.9091E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	1	6	6	193	0	0	0	0	0	0	1	5	6	1	6	3	4
2	5189.25431	          	1.1436E-24																												
1	5189.33305	   0.00105	4.7299E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	2	3	3	190	0	0	0	0	0	0	1	5	6	2	3	6	3
1	5189.34790	   0.00009	7.8988E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	5	2	3	5	98	0	1	0	0	0	0	1	5	4	3	4	2	2
1	5189.35987	   0.00018	1.1297E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	4	3	3	243	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5189.41770	   0.00045	4.1020E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	2	3	6	191	0	0	0	0	0	0	0	1	6	2	3	3	3
1	5189.49793	   0.00046	2.8025E-22	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	7	5	6	2	102	0	0	0	0	0	0	1	5	6	0	1	5	3
1	5189.74596	   0.00007	1.2840E-22	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	0	1	5	91	0	0	0	0	0	0	0	1	5	0	2	2	2
1	5189.75673	   0.00088	5.6580E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	10	4	3	6	266	0	0	0	0	0	0	1	5	9	1	6	3	6
1	5189.81437	   0.00032	4.5610E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	2	3	3	191	0	0	0	0	0	0	1	5	6	2	3	6	3
	5189.90483	          	4.3520E-24																												
1	5190.00433	   0.00005	1.2780E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	6	1	6	244	0	0	0	0	0	0	1	5	9	5	6	3	3
1	5190.02450	   0.00008	2.7990E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	1	6	3	194	0	0	0	0	0	0	0	1	6	1	6	6	4
1	5190.03899	          	1.3420E-23	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	13	11	6	6	254	0	0	0	0	0	0	1	5	12	11	6	3	1
1	5190.13470	   0.00031	8.5518E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	2	3	6	192	0	0	0	0	0	0	0	1	6	2	3	3	3
1	5190.18470	   0.00007	8.7190E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	8	4	3	6	214	0	0	0	0	0	0	0	1	7	2	3	3	4
1	5190.31046	   0.00034	3.4040E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	4	2	3	3	123	0	0	0	0	0	0	1	5	4	4	3	6	1
1	5190.39371	   0.00034	1.4203E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	7	3	5	6	280	0	1	0	0	0	0	0	1	6	2	3	3	7
1	5190.44910	   0.00033	1.7270E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	8	3	3	246	0	0	0	0	0	0	0	1	10	7	6	6	3
	5190.62107	          	7.9020E-25																												
1	5190.68699	   0.00112	2.1180E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	3	2	3	2	54	0	0	0	0	0	0	1	5	2	0	1	5	1
	5190.73628	          	1.9370E-24																												
1	5190.81054	   0.00059	2.2090E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	2	3	5	131	0	0	0	0	0	0	1	5	9	3	4	2	3
1	5190.82435	   0.00019	3.2900E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	3	5	3	252	0	0	0	0	0	0	1	5	9	4	3	6	4
