ν1	ν2	ν3	ν4	L3	L4	J	K	i	Γ	Nb	E (cm-1)	δ (cm-1)	Transitions
0	1	1	1	1	1	6	6	s	A2'	110	6315.175019	1.09E-03	4
0	2	0	2	0	0	11	5	a	E'	297	6315.400239	4.72E-04	4
0	0	1	1	1	1	11	4	s	E'	298	6316.010689	7.82E-04	4
0	1	1	1	1	1	5	3	a	A2'	109	6316.471211	2.59E-04	14
0	0	1	1	1	1	11	2	a	E"	301	6316.660412	3.61E-04	4
1	1	0	1	0	1	7	7	a	A2'	130	6316.9491	8.24E-04	9
0	0	1	1	1	1	12	9	s	E"	264	6317.433044	3.71E-04	5
0	0	1	1	1	1	12	9	a	E'	268	6317.530164	5.61E-04	5
0	3	1	0	1	0	8	8	s	E'	265	6318.263824	1.97E-03	7
0	2	1	0	1	0	10	5	a	A2'	145	6318.515895	3.45E-04	6
1	1	0	1	0	1	6	3	a	E'	230	6319.633474	1.03E-03	5
0	1	1	0	1	0	14	6	a	E"	236	6320.011348	6.51E-04	2
0	1	1	1	1	1	6	5	s	E"	229	6320.109554	2.72E-04	13
1	2	0	0	0	0	11	2	s	E'	299	6320.254111	3.91E-04	3
0	1	1	1	1	1	5	2	a	A2"	98	6320.790667	2.49E-04	14
0	1	1	0	1	0	14	6	s	E'	240	6320.812543	3.02E-03	2
0	0	1	1	1	1	11	3	a	A2'	155	6320.96798	6.86E-04	7
0	1	1	1	1	1	5	1	s	E"	211	6321.135831	3.43E-04	15
1	1	0	1	0	1	6	0	s	E'	231	6321.994017	1.33E-02	2
1	1	0	1	0	1	6	1	s	A2"	121	6322.092882	1.03E-03	7
0	0	1	1	1	1	11	3	s	A2"	145	6322.257385	7.37E-04	7
0	0	1	1	1	1	11	3	s	E"	302	6322.802735	6.60E-04	5
0	1	1	1	1	1	5	0	s	A2'	110	6322.838844	2.30E-04	17
0	0	1	1	1	1	11	3	a	E'	300	6322.953706	4.22E-04	4
0	1	1	1	1	1	5	1	a	E'	210	6324.743593	2.61E-04	20
0	1	1	0	1	0	17	17	s	E"	191	6324.999863	3.28E-03	1
0	3	1	0	1	0	8	8	s	A2'	126	6325.904149	1.04E-03	7
0	0	1	1	1	1	11	3	s	E"	303	6326.044317	3.57E-04	6
0	0	1	1	1	1	11	3	a	E'	303	6326.518842	4.17E-04	5
0	1	1	1	1	1	5	1	a	A2'	111	6327.830681	2.64E-04	11
1	3	0	0	0	0	3	2	a	E"	138	6327.899181	1.03E-03	6
1	1	0	1	0	1	7	6	a	E"	251	6328.243177	1.04E-03	1
1	1	0	1	0	1	6	2	a	A2"	122	6328.348224	1.03E-03	7
1	0	0	1	0	1	14	14	s	E'	242	6329.138069	8.25E-04	2
0	1	1	1	1	1	5	0	a	E"	212	6329.275041	2.24E-04	16
0	2	1	0	1	0	11	9	a	E'	304	6330.253823	4.83E-04	3
1	0	0	1	0	1	14	14	a	E"	239	6330.554998	6.29E-04	2
0	3	1	0	1	0	0	0	a	E"	19	6330.639633	3.01E-03	2
1	1	0	1	0	1	7	6	s	E'	251	6330.77841	1.04E-03	4
0	3	1	0	1	0	7	4	s	A2'	132	6330.842561	4.78E-04	19
0	1	1	1	1	1	5	1	a	E'	211	6331.074855	2.52E-04	18
0	1	1	1	1	1	6	6	a	E"	230	6331.154081	1.04E-03	6
0	1	1	1	1	1	5	0	a	A2"	99	6331.671645	2.54E-04	16
0	0	1	1	1	1	12	8	a	E"	268	6332.331064	1.07E-03	4
1	0	0	1	0	1	13	11	s	E"	259	6332.380912	3.02E-03	1
1	1	0	0	0	0	15	9	s	A2"	107	6332.755806	3.03E-03	1
0	0	1	1	1	1	11	1	a	A2'	156	6332.771121	3.61E-04	4
0	0	0	0	0	0	26	10	s	E'	21	6333.510204	2.65E-03	2
0	0	0	0	0	0	26	10	a	E"	22	6333.537376	2.77E-03	2
0	0	1	1	1	1	11	1	s	A2"	146	6333.595816	3.59E-04	2
0	0	1	1	1	1	12	8	s	E'	273	6333.953763	5.01E-04	3
1	3	0	0	0	0	8	5	s	E"	265	6334.205095	3.50E-04	4
1	1	0	1	0	1	6	2	a	E"	231	6334.669599	1.03E-03	5
0	3	1	0	1	0	7	4	s	E'	252	6334.961195	9.82E-04	10
1	2	0	0	0	0	11	0	s	A2'	157	6335.349333	3.50E-04	4
0	0	1	1	1	1	11	2	a	A2"	147	6335.471437	7.19E-04	5
1	0	0	1	0	1	13	11	a	E'	254	6335.504213	5.44E-04	3
1	0	0	1	0	1	13	11	s	E"	260	6336.401983	5.81E-04	2
1	3	0	0	0	0	3	1	a	E'	137	6336.566584	2.02E-04	6
0	1	1	0	1	0	16	14	s	E'	206	6336.59929	3.03E-03	1
0	1	1	1	1	1	5	2	a	E"	213	6336.664387	2.38E-04	17
1	0	0	1	0	1	12	7	s	A2"	141	6337.637833	1.03E-03	2
0	0	1	1	1	1	11	2	a	E"	305	6338.603447	1.44E-03	7
0	0	1	1	1	1	11	2	s	E'	306	6338.686607	7.02E-04	8
0	0	1	1	1	1	11	2	s	A2'	158	6338.73419	3.34E-04	3
0	2	1	0	1	0	11	9	a	E'	307	6339.859986	4.49E-04	3
0	1	1	0	1	0	17	17	s	A2"	93	6339.990243	6.10E-03	1
1	1	0	1	0	1	6	1	a	A2'	112	6340.018298	2.03E-03	5
0	1	1	1	1	1	6	5	a	E'	232	6340.201872	1.03E-03	4
0	0	1	1	1	1	11	1	a	E'	308	6341.251844	8.18E-04	7
0	0	1	1	1	1	11	0	a	E"	306	6341.344204	5.44E-04	6
0	1	1	1	1	1	6	5	a	E'	233	6342.007579	2.50E-04	13
1	1	0	1	0	1	6	1	a	E'	234	6342.02212	1.03E-03	5
0	2	1	0	1	0	12	12	a	E"	271	6342.2573	3.03E-03	1
0	1	1	1	1	1	5	1	a	E'	213	6343.576115	3.65E-04	16
0	1	0	0	0	0	24	10	s	E'	40	6344.128474	2.23E-03	2
0	2	1	0	1	0	10	4	a	A2"	155	6344.24627	1.22E-03	4
1	0	0	1	0	1	12	7	a	A2'	133	6344.273891	4.00E-04	2
0	1	1	1	1	1	6	6	a	A2"	123	6344.52839	5.75E-04	8
1	1	0	0	0	0	15	9	a	A2'	113	6344.767506	3.03E-03	1
0	0	1	1	1	1	12	9	s	A2"	142	6345.12503	4.53E-04	4
0	3	1	0	1	0	1	1	a	A2'	38	6345.401922	4.62E-04	5
1	1	0	1	0	1	7	5	s	A2"	122	6345.76532	1.05E-03	1
0	1	1	1	1	1	6	5	s	A2"	124	6346.091419	2.47E-04	11
1	1	0	0	0	0	16	13	a	E'	207	6346.308803	4.86E-04	2
0	3	1	0	1	0	1	1	a	E'	61	6346.684644	3.01E-03	2
0	0	1	1	1	1	13	12	s	E'	256	6347.208507	9.40E-04	4
0	1	0	0	0	0	24	10	a	E"	41	6347.336572	2.33E-03	3
0	0	0	0	0	0	27	16	s	E'	11	6347.459712	2.74E-03	2
0	0	0	0	0	0	27	16	a	E"	12	6347.5228	3.35E-03	3
0	2	0	2	0	0	12	9	a	A2'	134	6347.808912	3.02E-03	1
0	0	1	1	1	1	13	12	a	E"	261	6347.899299	3.73E-04	3
0	0	1	1	1	1	11	2	a	E"	308	6348.307159	9.22E-04	5
0	2	1	0	1	0	10	4	a	E"	300	6348.465869	4.37E-04	4
0	3	1	0	1	0	1	0	a	E"	62	6348.930244	1.20E-03	4
0	0	1	1	1	1	11	2	s	E'	309	6349.956028	5.77E-04	6
1	1	0	1	0	1	6	0	a	E"	233	6350.027435	1.03E-03	5
0	0	1	1	1	1	11	2	a	E"	309	6351.637936	6.26E-04	5
0	2	0	2	0	0	11	4	a	E"	310	6352.563548	5.52E-04	3
0	0	1	1	1	1	11	2	s	E'	310	6353.185168	6.76E-04	9
0	1	1	0	1	0	16	14	s	A2'	100	6353.315803	2.38E-03	2
0	0	1	1	1	1	14	14	a	E"	244	6353.33832	3.03E-03	1
1	0	0	1	0	1	12	6	s	E'	278	6353.449553	3.02E-03	1
0	3	1	0	1	0	7	3	s	E"	255	6355.325301	1.48E-03	13
0	2	0	0	0	0	22	10	a	E"	69	6355.678995	2.72E-03	1
0	0	1	1	1	1	14	14	s	E'	246	6355.750329	5.47E-04	2
0	1	1	0	1	0	17	17	a	E'	196	6355.925216	3.28E-03	1
0	1	1	1	1	1	6	5	s	E"	234	6355.925959	1.12E-03	6
0	1	1	0	1	0	14	5	s	A2"	125	6357.129768	3.86E-04	3
0	1	1	0	1	0	14	5	a	E'	247	6357.223457	3.02E-03	1
0	1	1	1	1	1	6	4	s	A2'	113	6358.073097	2.67E-04	14
0	3	1	0	1	0	7	3	s	E"	257	6358.465101	4.23E-04	15
0	1	1	0	1	0	16	14	a	E"	208	6359.807107	3.03E-03	1
0	1	1	1	1	1	7	7	s	A2"	123	6360.017308	6.11E-04	11
0	2	0	2	0	2	14	14	a	E"	248	6363.70498	3.03E-03	1
1	1	0	1	0	1	7	6	a	E"	258	6364.156472	2.77E-04	7
0	0	1	1	1	1	11	1	a	E'	311	6364.965637	3.75E-04	3
1	3	0	0	0	0	8	4	s	E'	269	6365.157277	9.05E-04	5
0	0	1	1	1	1	11	1	s	A2"	149	6365.728996	3.02E-03	1
1	3	0	0	0	0	4	4	a	E"	177	6366.211146	3.01E-03	3
0	0	1	1	1	1	11	1	s	E"	312	6366.247889	3.61E-04	5
0	0	1	1	1	1	13	11	a	E'	261	6366.890325	7.44E-04	2
0	3	1	0	1	0	8	7	s	A2"	139	6369.052479	2.84E-04	14
0	0	1	1	1	1	11	1	a	A2'	160	6369.728249	3.35E-04	3
0	1	1	1	1	1	6	5	a	A2'	114	6369.882401	2.65E-04	11
0	0	1	1	1	1	13	11	s	E"	265	6370.693738	3.73E-04	2
0	2	1	0	1	0	10	3	a	E'	303	6371.614472	1.05E-03	3
0	0	1	1	1	1	11	0	a	A2"	151	6372.039894	6.25E-04	3
0	1	1	0	1	0	17	17	a	A2'	102	6372.09897	5.29E-03	1
1	1	0	1	0	1	8	8	a	A2"	140	6372.607135	1.04E-03	3
0	3	1	0	1	0	2	2	a	E"	102	6372.736376	2.86E-03	4
0	3	1	0	1	0	7	2	s	E'	255	6373.008777	3.16E-04	14
1	1	0	1	0	1	7	5	a	A2'	135	6373.861181	2.67E-04	7
0	3	1	0	1	0	7	2	s	A2'	136	6375.215298	3.29E-04	17
0	0	1	1	1	1	12	8	a	A2"	145	6375.221799	6.17E-04	4
0	2	1	0	1	0	11	5	s	A2"	152	6375.339013	3.84E-04	4
0	3	1	0	1	0	2	2	a	A2"	57	6375.435322	3.01E-03	2
0	3	1	0	1	0	8	7	s	E"	271	6376.236376	1.04E-03	9
0	0	1	1	1	1	12	8	s	A2'	137	6376.609053	5.32E-04	4
0	1	1	0	1	0	15	10	s	A2'	115	6376.897716	3.03E-03	1
0	1	1	1	1	1	6	4	a	E"	235	6377.888055	1.04E-03	5
0	0	1	1	1	1	11	2	a	E"	314	6377.956712	3.50E-04	3
0	0	1	1	1	1	12	8	a	A2"	146	6378.478579	3.78E-04	4
0	1	1	1	1	1	6	4	s	E'	238	6378.675558	2.45E-04	15
0	1	1	1	1	1	6	4	a	A2"	126	6378.738343	2.49E-04	12
0	0	1	1	1	1	11	2	s	E'	314	6379.245252	5.00E-04	4
0	1	1	0	1	0	14	4	s	A2'	120	6381.324261	3.03E-03	1
0	3	1	0	1	0	2	1	a	A2'	43	6382.072949	3.01E-03	4
1	1	0	1	0	1	8	8	s	E'	272	6382.274679	1.04E-03	1
0	0	1	1	1	1	11	1	a	E'	316	6382.341144	4.40E-04	4
0	1	1	1	1	1	6	5	a	E'	239	6382.410155	1.26E-03	10
0	3	1	0	1	0	2	1	a	E'	105	6383.307327	4.47E-04	4
0	0	1	1	1	1	11	1	s	E"	315	6383.523768	3.42E-04	4
0	0	1	1	1	1	11	0	s	A2'	162	6383.728926	3.42E-04	4
0	2	1	0	1	0	12	9	s	E"	283	6383.755868	3.02E-03	1
0	1	1	1	1	1	7	7	a	A2'	137	6383.967678	2.87E-04	11
0	3	1	0	1	0	7	1	s	A2"	125	6384.446732	1.04E-03	9
0	3	1	0	1	0	7	1	s	E"	261	6384.933345	2.87E-04	15
0	2	1	0	1	0	13	12	s	E'	265	6385.48192	3.02E-03	1
0	3	1	0	1	0	2	0	a	E"	103	6385.524996	3.55E-04	5
1	3	0	0	0	0	4	3	a	A2'	82	6386.355312	2.39E-04	8
0	0	1	1	1	1	12	7	a	A2'	138	6386.383216	4.96E-04	5
0	1	1	1	1	1	6	3	s	A2"	127	6386.404383	1.03E-03	7
0	0	0	4	0	2	1	1	a	A2'	41	6386.583726	3.01E-03	2
0	1	1	0	1	0	15	10	a	A2"	110	6387.087301	6.74E-04	2
0	1	1	0	1	0	14	4	a	A2"	127	6387.675475	7.77E-04	3
0	0	1	1	1	1	12	7	s	A2"	147	6387.849619	3.51E-04	4
0	3	1	0	1	0	7	0	s	E'	259	6387.878677	4.82E-04	15
0	1	1	1	1	1	6	4	s	E'	240	6388.145842	1.03E-03	6
0	1	1	1	1	1	6	3	s	E"	237	6388.149197	2.66E-04	12
0	2	1	0	1	0	10	2	a	A2"	157	6388.325608	3.47E-04	5
1	3	0	0	0	0	8	3	s	A2"	141	6389.182016	1.04E-03	5
0	0	0	0	0	0	26	9	s	A2"	10	6390.695997	2.49E-03	2
0	0	0	4	0	2	1	1	s	E"	67	6392.389859	3.01E-03	2
0	0	0	4	0	2	1	0	s	E'	64	6392.680257	3.01E-03	3
0	1	1	1	1	1	7	7	s	E"	262	6395.997926	1.04E-03	6
0	0	0	4	0	2	1	0	a	E"	68	6396.28638	3.01E-03	2
0	2	1	0	1	0	11	8	a	A2"	153	6396.868789	4.81E-04	3
0	2	1	0	1	0	10	1	a	A2'	147	6397.492332	3.44E-04	3
0	2	1	0	1	0	10	1	a	E'	306	6397.60434	1.07E-03	4
0	0	1	1	1	1	12	7	a	A2'	140	6399.678908	3.62E-04	2
0	2	1	0	1	0	10	0	a	E"	303	6400.480481	1.16E-03	2
0	1	1	1	1	1	6	4	a	E"	239	6400.734933	3.01E-04	13
1	3	0	0	0	0	4	2	a	E"	178	6400.824644	1.03E-03	5
0	0	1	1	1	1	12	8	a	E"	289	6401.019138	3.64E-04	3
0	0	1	1	1	1	12	7	s	A2"	150	6401.369666	5.61E-04	2
0	0	1	1	1	1	12	8	s	E'	287	6401.699723	3.75E-04	3
0	1	1	1	1	1	6	3	s	E"	240	6403.083399	3.26E-04	16
1	1	0	1	0	1	7	5	a	E'	260	6403.281291	1.04E-03	7
0	1	0	0	0	0	24	9	s	A2"	22	6404.599976	2.55E-03	2
0	1	1	0	1	0	14	3	s	E"	256	6405.408603	7.84E-04	2
0	2	1	0	1	0	11	4	s	A2'	163	6405.949401	3.33E-04	4
1	3	0	0	0	0	8	2	s	E'	276	6406.380911	1.04E-03	3
1	1	0	1	0	1	7	4	s	A2'	138	6406.443277	1.04E-03	1
0	1	0	0	0	0	25	15	a	A2'	17	6407.003481	2.57E-03	1
0	1	1	1	1	1	6	2	s	E'	241	6407.093468	2.46E-04	14
0	1	0	0	0	0	24	9	a	A2'	22	6407.376707	2.02E-03	3
0	1	1	1	1	1	6	3	a	A2'	115	6407.706893	3.78E-04	17
0	1	1	0	1	0	14	3	s	E"	257	6409.397646	1.41E-03	3
1	3	0	0	0	0	4	1	a	E'	179	6409.531276	2.90E-04	7
0	1	1	1	1	1	6	2	s	E'	242	6409.666851	2.46E-04	13
0	1	1	1	1	1	7	6	s	A2'	139	6410.302969	1.18E-02	2
0	1	1	1	1	1	6	2	s	E'	243	6410.514679	2.45E-04	14
1	1	0	1	0	1	7	4	a	E"	264	6411.5047	1.04E-03	1
0	1	1	1	1	1	6	3	s	A2"	128	6412.004991	2.56E-04	14
0	1	1	1	1	1	6	4	a	E"	241	6412.238907	2.75E-04	12
1	3	0	0	0	0	4	0	a	A2"	96	6412.436785	3.28E-04	6
0	3	1	0	1	0	3	3	a	E'	138	6412.556029	3.01E-03	4
1	1	0	0	0	0	16	12	s	A2'	104	6412.737796	4.60E-04	2
0	3	1	0	1	0	8	6	s	E'	277	6413.553125	3.98E-04	10
1	0	0	1	0	1	13	10	a	A2"	130	6413.830212	1.33E-03	4
0	1	1	1	1	1	7	6	s	E'	261	6413.936704	2.84E-04	10
1	0	0	1	0	1	13	10	s	A2'	138	6414.074749	3.02E-03	1
0	3	1	0	1	0	3	3	a	E'	139	6416.06971	1.03E-03	4
1	3	0	0	0	0	8	1	s	E"	276	6416.707766	1.04E-03	4
0	1	1	1	1	1	6	2	s	A2'	116	6418.288243	2.65E-04	12
0	2	0	0	0	0	22	9	a	A2'	37	6418.507247	1.87E-03	2
0	3	1	0	1	0	8	6	s	E'	278	6420.084835	7.01E-03	5
0	0	0	4	0	0	2	0	a	A2"	59	6420.122609	3.01E-03	3
1	1	0	1	0	1	8	8	a	E"	277	6420.47312	1.04E-03	4
0	2	1	0	1	0	12	11	a	E'	293	6421.085439	3.02E-03	1
0	1	1	1	1	1	6	1	s	E"	242	6421.310229	3.64E-04	22
0	1	1	1	1	1	7	7	a	E'	262	6422.921225	1.05E-03	5
0	1	1	0	1	0	14	2	s	E'	258	6422.963544	4.98E-04	2
1	3	0	0	0	0	9	7	s	E"	287	6423.1698	7.01E-03	2
0	1	1	1	1	1	6	3	a	E'	244	6423.720576	2.46E-04	13
0	1	1	0	1	0	14	2	s	A2'	122	6423.921861	3.03E-03	1
0	1	1	1	1	1	6	1	s	A2"	130	6425.496494	2.48E-04	12
0	0	0	4	0	2	2	2	s	A2'	46	6425.880062	3.01E-03	2
0	1	1	1	1	1	6	0	s	E'	245	6426.519339	2.69E-04	14
0	0	0	4	0	2	2	1	s	A2"	60	6426.653937	3.01E-03	3
0	0	1	1	1	1	12	7	s	E"	295	6427.532854	5.04E-04	4
0	3	1	0	1	0	3	2	a	E"	142	6427.61556	4.10E-04	5
1	1	0	0	0	0	16	12	a	A2"	110	6427.841836	3.03E-03	1
0	0	1	1	1	1	12	7	a	E'	296	6427.934501	3.68E-04	5
0	1	1	1	1	1	6	1	s	E"	243	6428.171069	2.65E-04	18
0	0	1	1	1	1	14	14	s	A2'	123	6428.28395	3.03E-03	1
0	1	1	0	1	0	14	2	a	E"	261	6428.370572	8.63E-04	2
0	2	1	0	1	0	14	14	s	E'	261	6429.04486	3.03E-03	1
0	3	1	0	1	0	3	2	a	A2"	66	6429.065322	2.56E-04	5
0	1	1	1	1	1	6	0	s	A2'	117	6429.071225	2.76E-04	14
0	0	1	1	1	1	14	14	a	A2"	130	6430.007854	3.03E-03	1
0	1	1	1	1	1	6	2	a	E"	244	6430.472434	2.71E-04	19
0	0	1	1	1	1	13	11	s	A2"	131	6430.669835	5.79E-04	5
0	0	1	1	1	1	14	14	s	A2'	124	6430.81581	3.03E-03	1
0	3	1	0	1	0	9	9	s	E"	289	6430.954004	2.51E-03	6
0	0	1	1	1	1	13	11	a	A2'	139	6431.147383	4.19E-04	5
1	3	0	0	0	0	5	5	a	E'	217	6431.339061	3.01E-03	3
0	1	1	1	1	1	6	2	a	E"	245	6431.502475	2.91E-04	23
0	2	1	0	1	0	12	11	a	A2'	143	6431.578122	3.02E-03	2
0	0	0	4	0	2	2	2	a	A2"	61	6431.612794	3.01E-03	3
0	1	1	0	1	0	14	1	s	A2"	131	6431.871122	1.03E-03	2
0	1	1	1	1	1	7	6	a	A2"	126	6433.186993	1.04E-03	4
0	1	1	0	1	0	14	2	a	A2"	132	6433.913518	1.60E-03	4
0	1	1	1	1	1	6	3	a	A2'	118	6433.924927	4.63E-04	10
1	1	0	1	0	1	7	4	a	A2"	127	6434.379512	1.04E-03	7
0	1	1	1	1	1	6	0	s	E'	247	6434.512124	2.50E-04	15
1	0	0	1	0	1	14	13	a	A2'	125	6434.884757	3.94E-04	3
1	0	0	1	0	1	14	13	s	A2"	133	6435.065699	1.66E-03	2
0	1	1	0	1	0	14	1	s	E"	263	6435.083463	1.28E-03	2
0	1	1	1	1	1	7	6	a	E"	268	6435.893699	2.98E-04	12
0	0	0	4	0	2	2	1	s	E"	110	6436.328528	3.01E-03	3
0	0	0	4	0	2	2	0	s	E'	112	6436.395767	3.01E-03	3
0	3	1	0	1	0	3	1	a	A2'	80	6436.745258	3.01E-03	4
0	1	1	1	1	1	7	7	a	E'	263	6437.362612	1.04E-03	5
0	1	1	0	1	0	14	0	s	E'	262	6437.455724	9.38E-04	2
0	3	1	0	1	0	3	1	a	E'	142	6438.461874	2.84E-04	5
0	3	1	0	1	0	9	9	s	E"	291	6439.282724	1.05E-03	6
0	1	1	1	1	1	6	2	a	A2"	131	6439.689178	2.46E-04	15
1	1	0	1	0	1	7	2	s	A2'	140	6439.733768	1.03E-03	5
0	2	1	0	1	0	11	7	a	A2'	165	6439.825584	6.09E-04	4
1	1	0	1	0	1	7	3	a	E'	264	6440.327322	1.05E-03	1
0	3	1	0	1	0	3	0	a	E"	144	6440.471563	2.69E-04	5
0	0	0	4	0	2	2	1	a	E'	113	6441.109538	3.01E-03	3
0	1	1	0	1	0	16	13	s	A2"	111	6441.186736	3.03E-03	1
0	1	1	1	1	1	6	1	s	E"	246	6441.227488	5.79E-04	18
0	0	0	4	0	2	2	0	a	E"	111	6441.40178	3.01E-03	3
0	0	0	0	0	0	26	8	s	E'	24	6441.548541	2.51E-03	1
0	0	0	0	0	0	26	8	a	E"	25	6441.566874	2.58E-03	2
1	1	0	1	0	1	8	7	s	A2"	145	6442.206118	2.37E-03	6
0	1	1	0	1	0	15	9	s	E"	230	6442.544342	3.03E-03	1
1	1	0	0	0	0	17	15	s	A2"	100	6442.639516	6.33E-04	2
0	1	1	1	1	1	6	1	a	E'	248	6442.784284	3.72E-04	22
0	0	0	4	0	2	3	3	s	E"	145	6443.350169	3.01E-03	3
0	0	0	0	0	0	27	15	s	A2"	8	6444.179708	2.46E-03	2
0	0	0	0	0	0	27	15	a	A2'	7	6444.228614	2.67E-03	3
0	0	1	1	1	1	12	6	s	A2'	146	6444.924274	1.39E-03	2
0	1	1	1	1	1	7	6	s	E'	265	6444.999509	4.94E-04	11
0	1	1	1	1	1	6	1	a	A2'	119	6446.227068	3.26E-04	12
0	1	1	1	1	1	6	0	a	E"	247	6446.280449	2.87E-04	14
0	0	1	1	1	1	12	6	a	E"	299	6447.678404	3.64E-04	3
0	0	1	1	1	1	12	6	s	E'	302	6447.885775	4.94E-04	2
0	1	1	0	1	0	17	16	s	A2'	107	6448.686235	3.03E-03	1
0	1	1	1	1	1	6	1	a	E'	250	6449.509087	2.46E-04	19
0	0	1	1	1	1	13	10	a	A2"	134	6449.641891	7.51E-04	2
0	0	1	1	1	1	12	7	s	E"	300	6450.169772	8.87E-04	3
0	0	1	1	1	1	12	7	a	E'	303	6450.634408	4.47E-04	2
0	3	1	0	1	0	8	5	s	E"	281	6451.563338	4.04E-04	10
0	1	1	0	1	0	15	9	a	E'	230	6451.788336	3.03E-03	1
0	0	1	1	1	1	13	10	s	A2'	141	6452.254899	6.34E-04	4
0	1	1	0	1	0	16	13	a	A2'	105	6453.981836	4.39E-04	2
0	2	1	0	1	0	11	2	s	E'	323	6455.213066	3.02E-03	1
0	1	1	1	1	1	7	6	s	A2'	142	6455.560782	2.70E-04	10
0	1	1	1	1	1	6	2	a	E"	248	6456.489612	2.77E-04	17
0	3	1	0	1	0	8	5	s	A2"	146	6456.57261	1.05E-03	1
0	2	1	0	1	0	11	2	s	A2'	166	6456.788436	1.14E-03	3
1	1	0	1	0	1	7	3	a	E'	267	6457.20505	1.04E-03	1
1	3	0	0	0	0	5	4	a	E"	219	6457.227292	1.03E-03	5
0	1	1	1	1	1	8	8	s	E'	285	6457.498013	3.11E-04	16
0	1	0	0	0	0	24	8	s	E'	44	6458.313201	2.48E-03	2
0	1	1	1	1	1	7	5	s	E"	272	6459.67945	2.66E-04	12
1	1	0	1	0	1	8	6	s	E'	287	6459.763393	6.43E-04	7
0	0	1	1	1	1	14	13	s	A2"	136	6461.560765	3.02E-03	1
0	0	1	1	1	1	14	13	a	A2'	129	6462.775591	3.94E-04	2
0	1	1	1	1	1	6	1	a	E'	251	6462.776891	4.11E-04	16
0	1	1	1	1	1	6	0	a	A2"	132	6464.845837	2.98E-04	10
0	3	1	0	1	0	4	4	a	A2"	97	6464.870957	1.05E-03	7
1	1	0	1	0	1	7	2	a	A2"	129	6466.848749	1.04E-03	4
1	3	0	0	0	0	9	6	s	A2'	154	6467.488114	5.50E-04	3
0	2	1	0	1	0	11	1	s	A2"	156	6469.034004	9.37E-04	2
0	1	1	1	1	1	7	6	a	E"	273	6469.215545	4.32E-04	8
0	0	0	4	0	2	3	3	s	E"	150	6469.735815	3.01E-03	2
0	3	1	0	1	0	4	4	a	E"	179	6469.738785	3.01E-03	3
0	0	1	1	1	1	12	6	s	E'	307	6470.919538	3.51E-04	4
0	0	1	1	1	1	12	6	a	E"	306	6471.09305	5.70E-04	5
1	1	0	1	0	1	7	2	a	E"	274	6471.624928	1.04E-03	1
0	0	0	4	0	2	3	2	s	E'	149	6472.387784	3.01E-03	3
0	0	0	4	0	2	3	3	a	E'	150	6473.499574	3.01E-03	3
0	1	1	0	1	0	17	16	a	A2"	101	6474.027613	3.03E-03	1
0	2	0	0	0	0	22	8	a	E"	78	6474.416744	2.74E-03	1
0	2	0	3	0	3	3	1	s	E"	151	6474.684605	7.00E-03	2
1	1	0	1	0	1	8	7	a	A2'	134	6475.383265	3.85E-04	9
1	3	0	0	0	0	5	3	a	A2'	115	6477.508466	3.82E-04	6
0	1	1	1	1	1	7	5	a	E'	270	6478.569119	1.04E-03	5
0	1	1	1	1	1	7	5	a	E'	271	6480.187558	2.94E-04	13
0	2	0	3	0	3	3	0	s	A2'	84	6481.007776	3.01E-03	3
1	1	0	1	0	1	7	1	a	E'	272	6481.497012	1.05E-03	1
0	1	1	1	1	1	8	8	a	E"	285	6482.075458	3.89E-04	9
0	1	1	1	1	1	7	6	a	A2"	130	6482.730213	3.65E-04	14
0	3	1	0	1	0	8	4	s	A2'	136	6483.013568	3.31E-04	11
1	0	0	1	0	1	13	9	a	E'	278	6483.698602	4.70E-04	2
1	0	0	1	0	1	13	9	s	E"	279	6483.702394	4.84E-04	2
0	1	1	1	1	1	7	5	s	A2"	132	6485.482122	3.65E-04	14
0	3	1	0	1	0	4	3	a	E'	183	6485.690655	1.18E-03	6
0	0	0	0	0	0	26	7	s	E"	27	6486.180834	2.59E-03	2
0	0	0	0	0	0	26	7	a	E'	26	6486.193485	2.37E-03	2
0	0	1	1	1	1	12	5	s	E"	312	6486.979969	5.78E-04	2
0	3	1	0	1	0	8	4	s	E'	290	6487.104475	7.18E-04	9
1	1	0	1	0	1	8	6	a	E"	286	6487.237912	1.04E-03	6
0	0	1	1	1	1	12	5	a	E'	312	6487.698068	3.52E-04	2
0	3	1	0	1	0	9	8	s	E'	295	6488.328896	1.05E-03	9
0	3	1	0	1	0	4	3	a	E'	184	6489.122009	3.88E-04	5
1	1	0	1	0	1	7	0	a	E"	275	6489.5222	1.04E-03	1
0	0	1	1	1	1	12	6	s	A2'	154	6491.031126	4.18E-04	4
0	0	1	1	1	1	12	6	a	A2"	161	6491.180597	8.27E-04	4
0	0	0	4	0	2	4	4	s	A2'	85	6491.715851	3.01E-03	4
1	1	0	1	0	1	7	1	a	A2'	144	6491.90814	1.03E-03	5
1	3	0	0	0	0	5	2	a	E"	220	6492.043276	8.11E-03	5
0	2	1	0	1	0	12	10	a	A2"	162	6492.965507	3.02E-03	1
0	0	0	4	0	2	3	2	s	A2'	85	6494.120224	5.75E-04	4
0	1	1	1	1	1	7	5	s	E"	276	6495.63128	1.03E-03	7
0	0	1	1	1	1	12	5	a	E'	315	6495.886928	1.28E-03	2
0	1	0	0	0	0	25	14	s	E'	36	6496.258101	2.44E-03	2
