C.1	C.2       	C.3    	C.4       	C.5               	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	4563.37652	     	8.1398E-25																												
1	4563.39753	0.00004	3.1848E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	2	3	5	73	0	0	0	0	0	0	0	1	7	0	2	2	3
1	4563.40386	0.00024	1.4480E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	1	6	6	137	0	0	0	0	0	0	1	5	7	1	6	3	5
1	4563.46351	     	9.9440E-25																												
1	4563.53405	0.00001	6.2559E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	2	3	5	57	0	0	0	0	0	0	1	5	5	3	4	2	1
1	4563.62007		7.2069E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	13	11	6	2	97	0	0	0	0	0	0	0	1	12	9	5	5	2
2	4563.70855	     	1.5516E-24																												
1	4563.81826	0.00020	1.7685E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	12	10	3	6	174	0	0	0	0	0	0	0	1	11	8	3	3	3
1	4563.90754	     	6.9230E-25																												
1	4563.98478	     	3.5454E-25																												
1	4564.18063	     	9.7552E-25																												
1	4564.22331	0.00008	4.5347E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	2	3	6	138	0	0	0	0	0	0	1	5	7	1	6	3	5
2	4564.53145	     	1.2662E-24																												
2	4564.56870	     	4.4646E-25																												
1	4564.67872	     	2.6643E-25																												
1	4564.76471	     	8.7901E-25																												
1	4564.79015	0.00013	7.5573E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	13	8	3	6	179	0	0	0	0	0	0	0	1	12	10	3	3	2
2	4564.93988	     	1.3970E-24																												
1	4564.96300	0.00001	3.0424E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	11	7	6	5	82	0	0	0	0	0	0	0	1	10	6	2	2	2
1	4565.07307	0.00121	3.2938E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	14	8	3	2	96	0	0	0	0	0	0	0	1	13	9	5	5	2
2	4565.09233	     	1.0701E-24																												
1	4565.12282	     	4.9510E-25																												
2	4565.30338	     	1.9796E-24																												
1	4565.41810	0.00011	3.1322E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	3	5	3	151	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4565.52619	0.00012	7.0289E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	6	4	3	3	99	0	0	0	0	0	0	0	1	5	5	6	6	1
2	4565.78805	     	1.0463E-24																												
1	4565.83132	0.00005	1.0680E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	11	9	4	3	166	0	0	0	0	0	0	0	1	10	7	6	6	3
1	4565.92788	     	5.4754E-25																												
1	4566.07723	0.00010	7.6853E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	4	3	5	71	0	0	0	0	0	0	1	5	8	3	4	2	2
1	4566.22621	0.00000	5.0330E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	2	3	2	64	0	0	0	0	0	0	0	1	6	3	5	5	2
1	4566.24431	0.00041	6.6655E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	13	9	5	3	173	0	0	0	0	0	0	0	1	12	11	6	6	1
1	4566.43649	0.00003	2.8511E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	2	3	2	82	0	0	0	0	0	0	1	5	8	0	1	5	3
1	4566.74251	0.00039	6.7704E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	10	8	3	5	83	0	0	0	0	0	0	0	1	9	6	2	2	2
1	4566.87745	     	5.1608E-25																												
1	4567.04278	0.00001	2.6249E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	0	1	3	137	0	0	0	0	0	0	0	1	7	1	6	6	5
1	4567.18363		6.5603E-23	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	14	11	6	5	93	0	0	0	0	0	0	0	1	13	12	2	2	1
1	4567.28162	     	1.3280E-24																												
1	4567.31857	0.00000	3.5450E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	11	9	5	3	159	0	0	0	0	0	0	1	5	10	8	3	6	2
2	4567.52486	     	1.0701E-24																												
1	4567.76728	     	2.1881E-24																												
1	4567.91323	     	2.4042E-24																												
1	4567.97887	     	1.1392E-24																												
1	4568.01977	0.00008	4.9928E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	12	2	6	154	0	0	0	0	0	0	1	5	11	11	6	3	1
1	4568.36990	0.00008	2.4083E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	2	3	3	152	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4568.37800	0.00003	9.0151E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	12	9	4	6	175	0	0	0	0	0	0	0	1	11	8	3	3	3
1	4568.59511	     	4.3845E-25																												
1	4568.63506		4.9639E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	14	10	3	3	188	0	0	0	0	0	0	0	1	13	11	6	6	2
1	4568.73065	     	7.7831E-25																												
1	4568.81670	0.00009	3.0313E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	6	1	6	159	0	0	0	0	0	0	1	5	9	5	6	3	3
2	4569.01293	     	1.0463E-24																												
1	4569.20376	0.00014	2.3706E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	10	2	3	5	157	0	1	0	0	0	0	1	5	9	3	4	2	7
1	4569.23521	0.00045	1.7958E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	8	6	1	6	132	0	0	0	0	0	0	0	1	7	4	3	3	3
1	4569.79757	0.00001	2.8112E-24	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	16	15	5	5	98	0	0	0	0	0	0	1	5	15	15	4	2	1
1	4569.83760	0.00051	1.0285E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	12	9	5	3	181	0	0	0	0	0	0	0	1	11	7	6	6	4
2	4569.90725	     	5.1661E-25																												
1	4569.94617	0.00002	3.2836E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	4	3	2	80	0	0	0	0	0	0	0	1	9	3	5	5	3
1	4570.05985	0.00007	6.1586E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	15	15	5	6	181	0	0	0	0	0	0	0	1	14	14	3	3	1
1	4570.27950	0.00000	7.6314E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	13	11	6	6	180	0	0	0	0	0	0	0	1	12	10	3	3	2
1	4570.66970	0.00004	2.0413E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	8	5	6	2	114	0	1	0	0	0	0	1	5	7	6	1	5	3
1	4570.70417	0.00006	2.2301E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	7	5	6	2	65	0	0	0	0	0	0	0	1	6	3	5	5	2
1	4571.03026	0.00014	1.4706E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	13	4	3	5	98	0	0	0	0	0	0	0	1	12	6	2	2	3
2	4571.05272	     	4.3041E-25																												
1	4571.12313	0.00024	5.6852E-25	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	8	3	2	107	0	0	0	0	0	0	1	5	13	6	1	5	3
1	4571.31349	0.00002	3.3797E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	1	6	3	121	0	0	0	0	0	0	1	5	6	2	3	6	3
1	4571.46147	0.00006	1.8776E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	14	13	6	3	175	0	0	0	0	0	0	0	1	13	13	6	6	1
1	4571.68490	0.00151	1.4958E-24	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	16	14	3	3	197	0	0	0	0	0	0	1	5	15	14	3	6	1
1	4571.73722	0.00001	1.1024E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	11	6	2	3	177	0	0	0	0	0	0	0	1	10	5	6	6	4
1	4571.91088	0.00001	6.8281E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	6	2	3	3	101	0	0	0	0	0	0	1	5	5	4	3	6	2
1	4572.16184	0.00004	2.9531E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	11	6	3	164	0	0	0	0	0	0	1	5	11	10	3	6	2
1	4572.29442	     	8.7901E-25																												
1	4572.34713	0.00000	2.3368E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	11	8	3	6	167	0	0	0	0	0	0	1	5	10	7	6	3	3
2	4572.47854	     	2.6336E-24																												
1	4572.51249	0.00003	1.0934E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	3	5	3	102	0	0	0	0	0	0	1	5	5	4	3	6	2
1	4572.63804	0.00036	2.9263E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	3	4	3	150	0	0	0	0	0	0	1	5	8	2	3	6	5
1	4572.81704	     	7.8251E-25																												
1	4572.91581	     	9.9650E-25																												
1	4572.94637	     	3.1888E-25																												
1	4573.00092	0.00001	1.5649E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	11	8	3	5	83	0	0	0	0	0	0	0	1	10	6	2	2	2
1	4573.11669	0.00018	6.4487E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	13	6	5	94	0	0	0	0	0	0	0	1	13	12	2	2	1
1	4573.34460	0.00001	1.7916E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	1	6	2	49	0	0	0	0	0	0	0	1	5	3	5	5	1
1	4573.36126	     	5.8111E-25																												
1	4573.45659	     	2.0559E-25																												
1	4573.52216	     	1.9825E-24																												
1	4573.75528	     	4.6363E-25																												
2	4573.94598	     	9.3928E-25																												
1	4574.06335	0.00007	1.2902E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	9	4	3	6	271	0	1	0	0	0	0	1	5	8	5	6	3	9
1	4574.11577	0.00074	8.0349E-25	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	5	3	4	3	90	0	0	0	0	0	0	0	1	4	1	6	6	3
1	4574.25012		2.2049E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	9	4	2	113	0	0	0	0	0	0	0	1	14	9	5	5	2
1	4574.34109	     	3.8601E-25																												
1	4574.38396	0.00002	1.6916E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	3	5	6	118	0	0	0	0	0	0	0	1	6	4	3	3	2
1	4574.45674	0.00018	1.6846E-24	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	16	12	2	2	104	0	0	0	0	0	0	1	5	15	12	1	5	2
2	4574.53140	     	5.1779E-25																												
1	4574.73579	0.00007	2.1850E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	5	6	3	165	0	0	0	0	0	0	1	5	9	4	3	6	4
1	4574.87930	0.00024	2.0332E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	1	6	6	137	0	0	0	0	0	0	0	1	7	2	3	3	4
1	4574.90181	0.00008	1.1224E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	0	2	6	122	0	0	0	0	0	0	0	1	6	2	3	3	3
1	4574.98554	0.00030	2.6581E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	10	7	6	3	163	0	0	0	0	0	0	0	1	9	5	6	6	3
1	4575.03602	0.00005	6.9500E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	12	8	3	3	182	0	0	0	0	0	0	0	1	11	7	6	6	4
1	4575.03795	0.00002	3.9005E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	1	6	5	55	0	0	0	0	0	0	1	5	6	3	4	2	2
1	4575.69875	0.00008	4.5988E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	2	3	6	138	0	0	0	0	0	0	0	1	7	2	3	3	4
1	4575.73225	     	5.9789E-25																												
1	4575.86485	     	4.9720E-25																												
1	4575.99653		3.5938E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	11	6	3	203	0	0	0	0	0	0	0	1	14	11	6	6	3
1	4576.09071	0.00029	2.1210E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	4	2	3	5	42	0	0	0	0	0	0	0	1	3	0	2	2	2
1	4576.28258		3.0074E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	15	14	3	3	189	0	0	0	0	0	0	0	1	14	13	6	6	2
1	4576.48930	     	7.2587E-25																												
1	4576.61045	0.00001	3.6768E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	10	3	5	89	0	0	0	0	0	0	1	5	11	9	4	2	1
1	4576.71180	0.00005	2.0266E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	1	6	3	138	0	0	0	0	0	0	0	1	7	1	6	6	5
1	4576.89113	0.00001	1.0220E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	13	10	3	2	98	0	0	0	0	0	0	0	1	12	9	5	5	2
1	4577.04787	0.00001	1.2921E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	3	5	6	167	0	0	0	0	0	0	0	1	9	2	3	3	5
1	4577.08080	0.00010	2.1069E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	12	8	3	5	100	0	0	0	0	0	0	0	1	11	6	2	2	2
1	4577.19252		1.8854E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	12	1	5	95	0	0	0	0	0	0	0	1	14	12	2	2	1
2	4577.26787	     	5.8854E-25																												
1	4577.30733	0.00002	1.8588E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	9	6	2	6	148	0	0	0	0	0	0	0	1	8	4	3	3	4
2	4577.36407	     	2.9427E-25																												
1	4577.37969	0.00001	1.2734E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	0	1	3	137	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4577.66122	0.00002	3.2345E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	11	7	6	2	90	0	0	0	0	0	0	1	5	10	6	1	5	2
1	4577.70927	0.00000	5.1515E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	13	13	6	2	86	0	0	0	0	0	0	1	5	12	12	1	5	1
1	4577.74522	0.00014	5.1612E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	16	16	3	2	92	0	0	0	0	0	0	0	1	15	15	5	5	1
1	4577.93351	0.00100	8.2447E-25	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	10	3	5	3	303	0	1	0	0	0	0	1	5	9	4	3	6	10
1	4578.12508	     	7.8880E-25																												
1	4578.57589	0.00009	8.2786E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	11	5	6	6	185	0	0	0	0	0	0	0	1	10	4	3	3	5
1	4578.59316	     	7.3636E-25																												
1	4579.06276	0.00002	3.0746E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	12	1	3	189	0	0	0	0	0	0	0	1	13	11	6	6	2
1	4579.08027	0.00010	2.5623E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	0	1	6	139	0	0	0	0	0	0	1	5	7	1	6	3	5
1	4579.20443	     	4.6782E-25																												
1	4579.46945	0.00036	2.1493E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	2	3	6	153	0	0	0	0	0	0	1	5	8	1	6	3	6
1	4579.62314	0.00002	4.8699E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	2	3	5	56	0	0	0	0	0	0	1	5	6	3	4	2	2
1	4579.83484	0.00015	4.0617E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	8	5	6	2	63	0	0	0	0	0	0	0	1	7	3	5	5	2
1	4579.92789	0.00003	1.8932E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	1	6	6	154	0	0	0	0	0	0	1	5	8	1	6	3	6
1	4580.18405	     	6.0838E-25																												
1	4580.38858	0.00010	6.9582E-25	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	3	4	3	170	0	0	0	0	0	0	0	1	9	1	6	6	6
2	4580.39068	     	5.6648E-25																												
2	4580.66658	     	6.1232E-25																												
1	4580.96086	0.00036	3.3015E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	4	3	5	88	0	0	0	0	0	0	1	5	9	3	4	2	3
2	4581.28708	     	1.1533E-24																												
1	4581.34618	0.00029	1.1850E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	9	4	3	174	0	0	0	0	0	0	1	5	11	8	3	6	3
1	4581.45679		4.3092E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	11	7	6	3	180	0	0	0	0	0	0	0	1	10	5	6	6	4
1	4581.55977	0.00023	1.4718E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	13	12	1	6	171	0	0	0	0	0	0	1	5	12	11	6	3	1
1	4581.56102	0.00048	6.7816E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	4	3	6	98	0	0	0	0	0	0	1	5	5	5	6	3	1
1	4581.70021	0.00111	1.0070E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	11	2	3	5	161	0	1	0	0	0	0	1	5	10	3	4	2	6
1	4581.80182	0.00005	8.8589E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	12	7	6	5	101	0	0	0	0	0	0	0	1	11	6	2	2	2
2	4581.95846	     	5.7130E-25																												
1	4582.36812		6.6293E-25	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	13	8	3	5	100	0	0	0	0	0	0	0	1	12	6	2	2	3
1	4582.52573	     	1.7140E-24																												
1	4582.57391	0.00163	8.7482E-25	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	7	4	3	6	123	0	0	0	0	0	0	0	1	6	2	3	3	3
1	4582.79344	0.00005	3.2010E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	2	3	2	64	0	0	0	0	0	0	0	1	7	3	5	5	2
1	4582.82132	0.00003	9.8632E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	4	3	3	116	0	0	0	0	0	0	0	1	6	5	6	6	1
1	4583.03928	     	3.1468E-25																												
1	4583.19684	     	3.0419E-25																												
1	4583.26243	0.00001	1.1358E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	11	6	2	6	178	0	0	0	0	0	0	1	5	10	5	6	3	4
1	4583.29894	0.00006	3.3936E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	13	9	4	6	192	0	0	0	0	0	0	0	1	12	8	3	3	3
1	4583.39828	0.00009	1.3211E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	0	2	3	153	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4583.90057	     	6.5244E-25																												
1	4584.08258	0.00005	4.6303E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	13	6	3	190	0	0	0	0	0	0	0	1	14	13	6	6	2
1	4584.11280	     	4.1328E-25																												
1	4584.30645	0.00001	1.0131E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	2	3	3	171	0	0	0	0	0	0	0	1	9	1	6	6	6
1	4584.54943	0.00001	1.5441E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	9	5	6	2	142	0	1	0	0	0	0	1	5	8	6	1	5	4
1	4584.57404	0.00071	1.6657E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	10	6	1	6	165	0	0	0	0	0	0	0	1	9	4	3	3	4
1	4584.98545		1.0405E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	17	17	6	6	191	0	0	0	0	0	0	0	1	16	16	3	3	1
1	4585.09207	0.00002	1.5311E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	12	7	6	3	195	0	0	0	0	0	0	0	1	11	5	6	6	5
1	4585.23492		1.4109E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	16	15	5	6	199	0	0	0	0	0	0	0	1	15	14	3	3	1
1	4585.40329	0.00002	2.2297E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	11	6	6	196	0	0	0	0	0	0	0	1	13	10	3	3	3
1	4585.50528	0.00001	1.2586E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	11	4	3	2	97	0	0	0	0	0	0	0	1	10	3	5	5	3
1	4585.52742	0.00016	6.8391E-25	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	6	3	5	3	106	0	0	0	0	0	0	0	1	5	1	6	6	4
1	4585.56685	     	2.7272E-25																												
1	4585.73698	0.00012	8.7919E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	13	11	6	3	181	0	0	0	0	0	0	1	5	12	10	3	6	2
2	4585.74939	     	1.6527E-24																												
1	4586.02934	0.00046	1.4392E-24	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	17	15	5	5	100	0	0	0	0	0	0	1	5	16	15	4	2	1
1	4586.31975	0.00014	6.9783E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	1	6	2	83	0	0	0	0	0	0	1	5	8	0	1	5	3
1	4586.36339	0.00005	7.8992E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	8	3	6	183	0	0	0	0	0	0	1	5	11	7	6	3	4
1	4587.04871	0.00005	2.0287E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	1	6	3	138	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4587.21080		1.2474E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	14	14	3	6	175	0	0	0	0	0	0	1	5	13	13	6	3	1
1	4587.48856	0.00002	1.2720E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	3	5	3	169	0	0	0	0	0	0	1	5	9	2	3	6	5
1	4587.50740	     	5.5384E-25																												
1	4587.61578	0.00028	6.0629E-25	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	10	4	3	6	300	0	1	0	0	0	0	1	5	9	5	6	3	9
1	4587.63255	     	7.4684E-25																												
1	4588.02844	0.00017	6.4615E-25	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	2	3	6	103	0	0	0	0	0	0	0	1	5	4	3	3	2
1	4588.05415	0.00005	3.0567E-24	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	9	5	6	2	81	0	0	0	0	0	0	0	1	8	3	5	5	2
1	4588.07037		2.1667E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	15	13	6	5	96	0	0	0	0	0	0	0	1	14	12	2	2	1
2	4588.18166	     	3.3648E-25																												
1	4588.36213	0.00004	1.5131E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	3	5	3	118	0	0	0	0	0	0	1	5	6	4	3	6	2
1	4588.80532	     	7.7831E-25																												
1	4588.94980	0.00004	2.4417E-23	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	12	7	6	3	197	0	0	0	0	0	0	0	1	11	5	6	6	5
1	4588.97242	0.00002	2.4756E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	1	6	2	66	0	0	0	0	0	0	0	1	6	3	5	5	2
1	4589.15643	0.00001	8.4125E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	11	5	6	3	184	0	0	0	0	0	0	1	5	10	4	3	6	5
1	4589.40582	0.00021	1.4298E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	2	3	3	119	0	0	0	0	0	0	1	5	6	4	3	6	2
1	4589.62752		6.7620E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	16	14	3	3	206	0	0	0	0	0	0	0	1	15	13	6	6	2
1	4589.66680	     	1.0888E-24																												
1	4589.83743	0.00015	2.3282E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	13	8	3	3	200	0	0	0	0	0	0	0	1	12	7	6	6	4
1	4589.94736	     	5.6852E-25																												
1	4590.17907		5.0562E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	16	12	1	5	110	0	0	0	0	0	0	0	1	15	12	2	2	2
1	4590.19290	0.00004	1.1336E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	13	10	3	5	90	0	0	0	0	0	0	1	5	12	9	4	2	2
1	4590.20686	     	1.2482E-24																												
1	4590.30194	0.00032	1.5066E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	14	7	6	2	98	0	0	0	0	0	0	0	1	13	9	5	5	2
1	4590.52401	     	4.5314E-25																												
1	4590.55571	0.00010	1.1496E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	0	1	6	139	0	0	0	0	0	0	0	1	7	2	3	3	4
1	4590.79317	0.00002	1.3858E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	14	13	6	2	88	0	0	0	0	0	0	1	5	13	12	1	5	1
1	4590.82072	0.00036	1.2705E-23	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	2	3	6	153	0	0	0	0	0	0	0	1	8	2	3	3	5
1	4591.06835	0.00006	3.0447E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	1	6	5	90	0	0	0	0	0	0	0	1	9	0	2	2	4
1	4591.18729	0.00011	5.4853E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	1	6	5	72	0	0	0	0	0	0	1	5	7	3	4	2	2
1	4591.18968	0.00004	1.2452E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	3	4	6	135	0	0	0	0	0	0	0	1	7	4	3	3	3
1	4591.27916	0.00003	9.7962E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	1	6	6	154	0	0	0	0	0	0	0	1	8	2	3	3	5
1	4591.44669	0.00008	8.1447E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	5	6	5	53	0	0	0	0	0	0	0	1	6	6	2	2	1
1	4591.65829	0.00002	1.1046E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	12	7	6	2	94	0	0	0	0	0	0	1	5	11	6	1	5	2
1	4591.80104		4.6072E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	18	18	2	3	181	0	0	0	0	0	0	0	1	17	17	6	6	1
1	4591.95517	0.00010	1.2147E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	1	6	3	155	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4592.54021	0.00012	5.2049E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	11	3	4	6	189	0	0	0	0	0	0	0	1	10	2	3	3	6
1	4592.98599	0.00005	1.4640E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	10	3	2	100	0	0	0	0	0	0	0	1	13	9	5	5	2
1	4593.02413	0.00004	2.2312E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	12	5	6	6	201	0	0	0	0	0	0	0	1	11	4	3	3	6
1	4593.09482		1.0747E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	17	16	3	2	107	0	0	0	0	0	0	0	1	16	15	5	5	1
